ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Firing_Pattern,Firing_Pattern_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page
403665521510505,4036,"p1296, Fig5E",10505,"""FIG. 5. Responses of 2 different axo-axonic cells to the injection of suprathreshold depolarizing current pulses. Increasing the current amplitude invariably resulted in higher firing rates. ... D and E: in contrast, some axo-axonic cells, here from subfield CA1 (membrane potential -72 mV), were characterized by a marked attenuation of their firing rate. During the period of strongest adaptation the action potentials were riding on a depolarizing wave. Also note the concomitant decrease in action potential amplitude.""",ASP.,65,[Y:<%4036%>:ASP.]{#1},"Buhl EH, Han ZS, LÃÂrinczi Z, Stezhka VV, Karnup SV, Somogyi P",Physiological properties of anatomically identified axo-axonic cells in the rat hippocampus,Journal of Neurophysiology,1994,8035215,0,,4036,8035215,All necessary morphological evidence is present in this self-same publication.,,
403665521510506,4036,"p1296, Fig5F",10506,"""FIG. 5. Responses of 2 different axo-axonic cells to the injection of suprathreshold depolarizing current pulses. Increasing the current amplitude invariably resulted in higher firing rates. ... D and E: in contrast, some axo-axonic cells, here from subfield CA1 (membrane potential -72 mV), were characterized by a marked attenuation of their firing rate. During the period of strongest adaptation the action potentials were riding on a depolarizing wave. Also note the concomitant decrease in action potential amplitude.""",ASP.,65,[Y:<%4036%>:ASP.]{#1},"Buhl EH, Han ZS, LÃÂrinczi Z, Stezhka VV, Karnup SV, Somogyi P",Physiological properties of anatomically identified axo-axonic cells in the rat hippocampus,Journal of Neurophysiology,1994,8035215,0,,4036,8035215,All necessary morphological evidence is present in this self-same publication.,,
403662784310402,4036,"p353, Fig4Btop",10402,"""Fig. 4. Features of a PV-IR fast-spiking putative axo-axonic cell. ... B: The axo-axonic cell showed an interrupted fast-spiking discharge pattern.""",PSTUT,62,[Y:<%4036%>:PSTUT]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4036,11807843,All necessary morphological evidence is present in this self-same publication.,,
403662784310404,4036,"p353, Fig4Bbot",10404,"""Fig. 4. Features of a PV-IR fast-spiking putative axo-axonic cell. ... B: The axo-axonic cell showed an interrupted fast-spiking discharge pattern.""",PSTUT,62,[Y:<%4036%>:PSTUT]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4036,11807843,All necessary morphological evidence is present in this self-same publication.,,
403856554510704,4038,"p10959, Fig7Dgrey",10704,"""Figure 7. Representative MGE-derived hippocampal interneurons. ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near -60 mV. Depolarizing current pulses and corresponding responses are for near threshold and 2x threshold stimulation (scale bars shown in K are for all traces).""",NASP,56,[Y:<%4038%>:NASP]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,Journal of Neuroscience,2011,21795545,0,,4038,21795545,All necessary morphological evidence is present in this self-same publication.,,
403965128010103,4039,"p2114, Fig1BO-R",10103,"""Figure 1. Light microscopic reconstructions and voltage responses to current steps of the investigated cell types recorded in the stratum oriens of hippocampal CA1 region ... B, voltage responses to depolarising (200 pA) and hyperpolarising current steps (from -20 to -200 pA in increments of 20 pA). A sag (marked with arrows) indicating the presence of Ih can be seen in PCs, O-R cells and OLM cells. ... s.l-m., stratum lacunosum-moleculare; s.r., stratum radiatum; s.p., stratum pyramidale; s.o., stratum oriens.""",ASP.,65,[Y:<%4039%>:ASP.]{#1},"Zemankovics R, KÃÂ li S, Paulsen O, Freund TF, HÃÂ jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,0,,4039,20421280,All necessary morphological evidence is present in this self-same publication.,,
403956554510801,4039,"p10960, Fig8Agrey",10801,"""Figure 8. Representative CGE-derived hippocampal interneurons. A-K, ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near -60mV. Depolarizing current pulses and corresponding responses are for near-threshold and 2x threshold stimulation (scale bars shown in K are for all traces)""",NASP,56,[Y:<%4039%>:NASP]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,Journal of Neuroscience,2011,21795545,0,,4039,21795545,All necessary morphological evidence is present in this self-same publication.,,
405474533410501,4054,"p439, Fig5A",10501,"""Figure 5. Intrinsic properties of PLP [pyramidal-like principal] neurons A, voltage response of a PLP neuron showed the 'sag ' (arrow) elicited by hyperpolarizing current steps, indicating the presence of Ih. For a 700 pA depolarizing current step, the neuron fired with rapid accommodation. The afterdepolarization is visible following the first action potential (arrowhead).""",RASP.SLN,74,[Y:<%4054%>:RASP.SLN]{#1},"Bullis JB, Jones TD, Poolos NP",Reversed somatodendritic I(h) gradient in a class of rat hippocampal neurons with pyramidal morphology,Journal of Physiology,2007,17185334,0,,4054,17185334,All necessary morphological evidence is present in this self-same publication.,,
405456533410502,4054,"p439, Fig5B",10502,"""Figure 5. Intrinsic properties of PLP [pyramidal-like principal] neurons ... B, dendritic recording from a PLP neuron (recorded at 150 [micro]m) in response to a 500 pA depolarizing and a 300 pA hyperpolarizing current injection showed decremental back-propagating action potential firing.""",NASP,56,[Y:<%4054%>:NASP]{#1},"Bullis JB, Jones TD, Poolos NP",Reversed somatodendritic I(h) gradient in a class of rat hippocampal neurons with pyramidal morphology,Journal of Physiology,2007,17185334,0,,4054,17185334,All necessary morphological evidence is present in this self-same publication.,,
405565222710401,4055,"p1985, Fig4A2",10401,"""Figure 4. Inhibitory synaptic interactions from an O/A interneuron to a CA1 pyramidal cell. A, Depolarizing current pulse in the O/A interneuron evokes a burst of action potentials in the interneuron (A2)""",ASP.,65,[Y:<%4055%>:ASP.]{#1},"Lacaille JC, Mueller AL, Kunkel DD, Schwartzkroin PA",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slices: electrophysiology and morphology,Journal of Neuroscience,1987,3612227,0,,4055,3612227,All necessary morphological evidence is present in this self-same publication.,,
405556222710501,4055,"p1986, Fig5A2",10501,"""Figure 5. Reciprocal interactions between an O/A intemeuron and a CA1 pyramidal cell. A, Depolarizing current (A2, bottom trace) injected into the intemeuron evoked a train of action potentials in it (A2, top trace) and a small hyperpolarization in the pyramidal cell (A1, top trace)""",NASP,56,[Y:<%4055%>:NASP]{#1},"Lacaille JC, Mueller AL, Kunkel DD, Schwartzkroin PA",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slices: electrophysiology and morphology,Journal of Neuroscience,1987,3612227,0,,4055,3612227,All necessary morphological evidence is present in this self-same publication.,,
405575222710800,4055,"p1989, Fig8",10800,"""Figure 8. Inhibitory connection from an O/A interneuron to a stratum pyramidale interneuron. Depolarization-induced firing in the O/A interneuron (middle trace) produced a 10 mV hyperpolarization in the stratum pyramidale interneuron (upper trace). The membrane recovered to prestimulation level (dotted line, upper trace) 125 msec after the end of the burst in the O/A interneuron. Stratum pyramidale interneuron RMP [resting membrane potential], -40 mV; O/A interneuron RMP, -80 mV.""",RASP.NASP,75,[Y:<%4055%>:RASP.NASP]{#1},"Lacaille JC, Mueller AL, Kunkel DD, Schwartzkroin PA",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slices: electrophysiology and morphology,Journal of Neuroscience,1987,3612227,0,,4055,3612227,All necessary morphological evidence is present in this self-same publication.,,
405556222710901,4055,"p1990, Fig9A",10901,"""Figure 9. HRP-filled O/A interneuron. A, O/A interneuron response to depolarizing current prior to HRP injection. An intrasomatic depolarizing current pulse (0.5 nA, 100 msec; lower trace) produces a train of action potentials (upper trace) typical of the O/A interneurons. Note the AHP [afterhyperpolarization] following the end of the burst. Dotted line is resting membrane potential. O/A interneuron RMP, -55 mV.""",NASP,56,[Y:<%4055%>:NASP]{#1},"Lacaille JC, Mueller AL, Kunkel DD, Schwartzkroin PA",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slices: electrophysiology and morphology,Journal of Neuroscience,1987,3612227,0,,4055,3612227,All necessary morphological evidence is present in this self-same publication.,,
406179554510804,4061,"p10960, Fig8Dred",10804,"""Figure 8. Representative CGE-derived hippocampal interneurons. A-K, ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near -60mV. Depolarizing current pulses and corresponding responses are for near-threshold and 2x threshold stimulation (scale bars shown in K are for all traces)""",RASP.,79,[Y:<%4061%>:RASP.]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,Journal of Neuroscience,2011,21795545,0,,4061,21795545,All necessary morphological evidence is present in this self-same publication.,,
406165554510812,4061,"p10960, Fig8Dgrey",10812,"""Figure 8. Representative CGE-derived hippocampal interneurons. A-K, ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near -60mV. Depolarizing current pulses and corresponding responses are for near-threshold and 2x threshold stimulation (scale bars shown in K are for all traces)""",ASP.,65,[Y:<%4061%>:ASP.]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,Journal of Neuroscience,2011,21795545,0,,4061,21795545,All necessary morphological evidence is present in this self-same publication.,,
406156554510709,4061,"p10959, Fig7Igrey",10709,"""Figure 7. Representative MGE-derived hippocampal interneurons. ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near -60 mV. Depolarizing current pulses and corresponding responses are for near threshold and 2x threshold stimulation (scale bars shown in K are for all traces).""",NASP,56,[Y:<%4061%>:NASP]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,Journal of Neuroscience,2011,21795545,0,,4061,21795545,All necessary morphological evidence is present in this self-same publication.,,
406656779810702,4066,"p3363, Fig7bmid",10702,"""Figure 7. Neurophysiological properties of visually identified hippocampal EGFP-expressing interneurons. ... b, Response of the R-LM cell of a to depolarizing current injections (0.05-0.15 nA, 0.05 nA increments). Trains of action potentials were elicited in response to square wave depolarizing current steps that increased in frequency as the depolarizations increased. As was typical for EGFP-expressing interneurons, this neuron showed little, if any, spike frequency adaptation (accommodation).""",NASP,56,[Y:<%4066%>:NASP]{#1},"Oliva AA Jr, Jiang M, Lam T, Smith KL, Swann JW",Novel hippocampal interneuronal subtypes identified using transgenic mice that express green fluorescent protein in GABAergic interneurons,Journal of Neuroscience,2000,10777798,0,,4066,10777798,All necessary morphological evidence is present in this self-same publication.,,
