ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Ephys Parameters Extracted,Ephys_Paramaters_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page,1
400007086020100,4000,"p561, Tab1",20100,"""Table 1.  Summary of the Electrophysiological Properties of Pyramidal Neurons <% 4000 %>  in the Different Hippocampal Areas [in CA3, CA2, and CA1]""",APwidth,07,[Y:<%4000%>:APwidth]{#1},"Chevaleyre V, Siegelbaum SA.",Strong CA2 pyramidal neuron synapses define a powerful disynaptic cortico-hippocampal loop.,Neuron,2010,20510860,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",2000,20510860,All necessary morphological evidence is present in this self-same publication.,,,262
400002086020100,4000,"p561, Tab1",20100,"""Table 1.  Summary of the Electrophysiological Properties of Pyramidal Neurons <% 4000 %>  in the Different Hippocampal Areas [in CA3, CA2, and CA1]""",Rin,02,[Y:<%4000%>:Rin]{#1},"Chevaleyre V, Siegelbaum SA.",Strong CA2 pyramidal neuron synapses define a powerful disynaptic cortico-hippocampal loop.,Neuron,2010,20510860,0,,2000,20510860,All necessary morphological evidence is present in this self-same publication.,,,260
400010086020100,4000,"p561, Tab1",20100,"""Table 1.  Summary of the Electrophysiological Properties of Pyramidal Neurons <% 4000 %>  in the Different Hippocampal Areas [in CA3, CA2, and CA1]""",sag,10,[Y:<%4000%>:sag]{#1},"Chevaleyre V, Siegelbaum SA.",Strong CA2 pyramidal neuron synapses define a powerful disynaptic cortico-hippocampal loop.,Neuron,2010,20510860,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",2000,20510860,All necessary morphological evidence is present in this self-same publication.,,,263
400001086020100,4000,"p561, Tab1",20100,"""Table 1.  Summary of the Electrophysiological Properties of Pyramidal Neurons <% 4000 %>  in the Different Hippocampal Areas [in CA3, CA2, and CA1]""",Vrest,01,[Y:<%4000%>:Vrest]{#1},"Chevaleyre V, Siegelbaum SA.",Strong CA2 pyramidal neuron synapses define a powerful disynaptic cortico-hippocampal loop.,Neuron,2010,20510860,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",2000,20510860,All necessary morphological evidence is present in this self-same publication.,,,259
409801650510107,4098,"pS1, FigS1G",10107,"""Figure S1, related to Figure 1. Morphological and intrinsic electrophysiological properties of CA1 sPC and dPCs. ... (E to H) I-F curves (two-way ANOVA, p>0.4), and input resistance, resting membrane potential and sag amplitude of sPCs and dPCs (sPC, n=8; dPC, n=9).""",Vrest,01,[Y:<%4098%>:Vrest]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4098,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409802650510106,4098,"pS1, FigS1F",10106,"""Figure S1, related to Figure 1. Morphological and intrinsic electrophysiological properties of CA1 sPC and dPCs. ... (E to H) I-F curves (two-way ANOVA, p>0.4), and input resistance, resting membrane potential and sag amplitude of sPCs and dPCs (sPC, n=8; dPC, n=9).""",Rin,02,[Y:<%4098%>:Rin]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,,4098,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409803650520100,4098,"pS9, TabS1",20100,"""Table S1, related to Figure 4. Passive and active electrophysiological parameters for model cells.""",tau,03,[Y:<%4098%>:tau]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,,4098,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409804650510301,4098,"p1136, Fig3A",10301,"""Figure 3. Preferential Excitatory Innervation of PVBCs by sPCs and Uni- versus Bidirectionally Connected Two-Cell Network Motifs (A) Example traces of APs in PCs and EPSCs evoked in postsynaptic PVBCs (averages: thick lines).""",Vthresh,04,[Y:<%4098%>:Vthresh]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4098,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409806650510301,4098,"p1136, Fig3A",10301,"""Figure 3. Preferential Excitatory Innervation of PVBCs by sPCs and Uni- versus Bidirectionally Connected Two-Cell Network Motifs (A) Example traces of APs in PCs and EPSCs evoked in postsynaptic PVBCs (averages: thick lines).""",APampl,06,[Y:<%4098%>:APampl]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4098,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409807650510301,4098,"p1136, Fig3A",10301,"""Figure 3. Preferential Excitatory Innervation of PVBCs by sPCs and Uni- versus Bidirectionally Connected Two-Cell Network Motifs (A) Example traces of APs in PCs and EPSCs evoked in postsynaptic PVBCs (averages: thick lines).""",APwidth,07,[Y:<%4098%>:APwidth]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",4098,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409808650510105,4098,"pS1, FigS1E",10105,"""Figure S1, related to Figure 1. Morphological and intrinsic electrophysiological properties of CA1 sPC and dPCs. ... (E to H) I-F curves (two-way ANOVA, p>0.4), and input resistance, resting membrane potential and sag amplitude of sPCs and dPCs (sPC, n=8; dPC, n=9).""",maxFR,08,[Y:<%4098%>:maxFR]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,,4098,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409901650510107,4099,"pS1, FigS1G",10107,"""Figure S1, related to Figure 1. Morphological and intrinsic electrophysiological properties of CA1 sPC and dPCs. ... (E to H) I-F curves (two-way ANOVA, p>0.4), and input resistance, resting membrane potential and sag amplitude of sPCs and dPCs (sPC, n=8; dPC, n=9).""",Vrest,01,[Y:<%4099%>:Vrest]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4099,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409902650510106,4099,"pS1, FigS1F",10106,"""Figure S1, related to Figure 1. Morphological and intrinsic electrophysiological properties of CA1 sPC and dPCs. ... (E to H) I-F curves (two-way ANOVA, p>0.4), and input resistance, resting membrane potential and sag amplitude of sPCs and dPCs (sPC, n=8; dPC, n=9).""",Rin,02,[Y:<%4099%>:Rin]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,,4099,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409903650520100,4099,"pS9, TabS1",20100,"""Table S1, related to Figure 4. Passive and active electrophysiological parameters for model cells.""",tau,03,[Y:<%4099%>:tau]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,,4099,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409904650510301,4099,"p1136, Fig3A",10301,"""Figure 3. Preferential Excitatory Innervation of PVBCs by sPCs and Uni- versus Bidirectionally Connected Two-Cell Network Motifs (A) Example traces of APs in PCs and EPSCs evoked in postsynaptic PVBCs (averages: thick lines).""",Vthresh,04,[Y:<%4099%>:Vthresh]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4099,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409906650510301,4099,"p1136, Fig3A",10301,"""Figure 3. Preferential Excitatory Innervation of PVBCs by sPCs and Uni- versus Bidirectionally Connected Two-Cell Network Motifs (A) Example traces of APs in PCs and EPSCs evoked in postsynaptic PVBCs (averages: thick lines).""",APampl,06,[Y:<%4099%>:APampl]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4099,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409907650510301,4099,"p1136, Fig3A",10301,"""Figure 3. Preferential Excitatory Innervation of PVBCs by sPCs and Uni- versus Bidirectionally Connected Two-Cell Network Motifs (A) Example traces of APs in PCs and EPSCs evoked in postsynaptic PVBCs (averages: thick lines).""",APwidth,07,[Y:<%4099%>:APwidth]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",4099,24836505,All necessary morphological evidence is present in this self-same publication.,,,
409908650510105,4099,"pS1, FigS1E",10105,"""Figure S1, related to Figure 1. Morphological and intrinsic electrophysiological properties of CA1 sPC and dPCs. ... (E to H) I-F curves (two-way ANOVA, p>0.4), and input resistance, resting membrane potential and sag amplitude of sPCs and dPCs (sPC, n=8; dPC, n=9).""",maxFR,08,[Y:<%4099%>:maxFR]{#1},"Lee S, Marchionni I, Bezaire M, Varga C, Danielson N, Lovett-Barron M, Losonczy A, Soltesz I",Parvalbumin-positive basket cells differentiate among hippocampal pyramidal cells,Neuron,2014,24836505,0,,4099,24836505,All necessary morphological evidence is present in this self-same publication.,,,
400301784320300,4003,"p362, Tab3",20300,"""TABLE 3. Characteristics of IPSPs [inhibitory postsynaptic potentials] Elicited by CCK-IR [cholecystokinin-immunoreactive] Interneurones <% 4003 %> at the SR/SLM [stratum radiatum/stratum lacunosum moleculare] Border in Postsynaptic Pyramidal Cells Recorded in the SP [stratum pyramidale]""",Vrest,01,[Y:<%4003%>:Vrest]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4003,11807843,All necessary morphological evidence is present in this self-same publication.,,,647
400306784311202,4003,"p364, Fig12B",11202,"""Fig. 12. Features of a regular-spiking CCK-IR [cholecystokinin-immunoreactive] quadrilaminar cell <% 4003 %> [in CA1] (A–D) and a burst-ﬁring CCK-IR perforant path-associated cell (E and F), both with their somata at the SR/SLM [stratum radiatum/stratum lacunosum-moleculare] border. ... B: Regular or accommodating ﬁring elicited by current injection.""",APampl,06,[Y:<%4003%>:APampl]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4003,11807843,All necessary morphological evidence is present in this self-same publication.,,,610
400305784311202,4003,"p364, Fig12B",11202,"""Fig. 12. Features of a regular-spiking CCK-IR [cholecystokinin-immunoreactive] quadrilaminar cell <% 4003 %> [in CA1] (A–D) and a burst-ﬁring CCK-IR perforant path-associated cell (E and F), both with their somata at the SR/SLM [stratum radiatum/stratum lacunosum-moleculare] border. ... B: Regular or accommodating ﬁring elicited by current injection.""",fAHP,05,[Y:<%4003%>:fAHP]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,,4003,11807843,All necessary morphological evidence is present in this self-same publication.,,,609
