Area,Cell type,Uniq ID,PMID/ISBN/DOI,Figure number,ReferenceID,Istim (pA),Tstim (ms),Reference ID,Transient 1,Transient 2,Transient 3,Transient 4,Steady State,Steady State,Notes,OVERALL FIRING PATTERN (old classification),Alternative classification,Delay (ms),PFS(ms),SWA (mV),,NISI, ISIAV (ms),SD (ms),Max ISI (ms),Min ISI (ms),1st ISI (ms),ISIAV1-2  (ms),ISIAV1-3 (ms),ISIAV1-4 (ms),Last ISI (ms),ISIAVn-n-1 (ms),ISIAVn-n-2 (ms),ISIAVn-n-3 (ms),MaxISI/MinISI,MaxISIn /ISIn-1,MaxISIn /ISIn+1,AI = (ISIAVn-n-2 - ISIAV1-3)/ ISIAVn-n-2,RDmax    (RDi=|ISIi-ISIAV|/ISIAV ),DF=(Delay-2 ISIAV1-2)/Delay,SF=(PSF-2 ISIAVn-n-1)/PSF,Tmax(scaled),ISImax(scaled),ISIav (scaled),SD(scaled),Slope,Intercept,Slope1,Intercept1,Css (Yc1),Xc1,Slope2,Intercept2,Slope3,Intercept3,Xc2,Yc2,F1-2,F1-2crit,F2-3,F2-3crit,F3-4,F3-4crit,P1-2,P2-3,P3-4,P1-2uv,P2-3uv,P3-4uv,,ISIi/ISIi-1,i,"ISIav(i,n)/ISI1,i-1",MaxISIj /ISIj-1,MaxISIj /ISIj+1,NISI_c, ISIAV (ms)_c,Max ISI (ms)_c,Min ISI (ms)_c,1st ISI (ms)_c,Tmax(scaled) _c,ISImax(scaled)_c,ISIav (scaled) _c,SD(scaled) _c,Slope_c,Intercept_c,no value_c,Intercept1_c,Css (Yc1) _c,Xc1_c,Slope2_c,Intercept2_c,Slope3_c,Intercept3_c,Xc2_c,Yc2_c,F1-2_c,F1-2crit_c,F2-3_c,F2-3crit_c,F3-4_c,F3-4crit_c,P1-2_c,P2-3_c,P3-4_c,P1-2uv_c,P2-3uv_c,P3-4uv_c, trace #,,,,,,,,Subtypes,,Original  FP names ,,OVERALL FIRING PATTERN,M_2p,C_2p,M_3p,C1_3p,C2_3p,M1_4p,C1_4p,M2_4p,C2_4p,N_ISI_cut_3p,N_ISI_cut_4p,F_12,F_crit_12,F_23,F_crit_23,F_34,F_crit_34,P_12,P_12_UV,P_23,P_23_UV,P_34,P_34_UV,M_FASP,C_FASP,N_ISI_cut_FASP,,,,ISI1,ISI2,ISI3,ISI4,ISI5,ISI6,ISI7,ISI8,ISI9,ISI10,ISI11,ISI12,ISI13,ISI14,ISI15,ISI16,ISI17,ISI18,ISI19,ISI20,ISI21,ISI22,ISI23,ISI24,ISI25,ISI26,ISI27,ISI28,ISI29,ISI30,ISI31,ISI32,ISI33,ISI34,ISI35,ISI36,ISI37,ISI38,ISI39,ISI40,ISI41,ISI42,ISI43,ISI44,ISI45,ISI46,ISI47,ISI48,ISI49,ISI50,ISI51,ISI52,ISI53,ISI54,ISI55,ISI56,ISI57,ISI58,ISI59,ISI60,ISI61,ISI62,ISI63,ISI64,ISI65,ISI66,ISI67,ISI68,ISI69,ISI70,ISI71,ISI72,ISI73,ISI74,ISI75,ISI76,ISI77,ISI78,ISI79,ISI80,ISI81,ISI82,ISI83,ISI84,ISI85,ISI86,ISI87,ISI88,ISI89,ISI90,ISI91,ISI92,ISI93,ISI94,ISI95,ISI96,ISI97,ISI98,ISI99,ISI100,ISI101,ISI102,ISI103,ISI104,ISI105,ISI106,ISI107,ISI108,ISI109
CA1,CA1 OR-LM (i)1202,4066,10777798,Fig.7 b (middle),406656779810702,100,483.788,,,,,,NASP,,,NASP,,30.39,7.308,0,,8,54.7725,4.972902056,61.718,45.783,45.783,47.998,52.57133333,53.01775,58.566,57.0395,56.16733333,56.52725,1.348054955,1.229123932,1.135419541,0.064022979,0.164124332,-2.158802238,-14.61015326,8.570801389,1.348054955,1.196350174,0.108618965,0.02073782,1.108200228,0.103561198,0.992476782,1.245664826,2.444815703,0.103560459,0.992480813,0,1.245667054,2.444815751,1.245667054,0.753063127,0.233434021,3.765019697,4.283865714,1.000002346,4.283865714,0.185150948,0.150033794,0.461168505,0.40486639,0.359168947,0.499999325,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,157,,,,,,,,4-066-1,Single type,,,NASP,0.02073782,1.108200228,0.102532911,0.994556473,1.245220552,0.105737385,0.989832359,-0.001712548,1.25251765,2,2,1.287681328,3.78704354,no value,no value,no value,no value,0.185150948,no value,no value,no value,no value,no value,no value,no value,no value,,,,45.783,50.213,61.718,54.357,57.607,54.423,55.513,58.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 OR-LM (i)1202,4066,10777798,Fig.7 b (top),406656779810707,150,506.091,,,,,,NASP,,,NASP,,40.104,18.377,0,,12,36.38233333,4.45026196,46.396,30.93,41.575,43.9855,42.14433333,40.9705,36.472,36.997,36.822,35.61175,1.500032331,1.11595911,1.206281525,-0.144542212,0.275234317,-1.193571714,-3.026446101,12.77119302,1.500032331,1.176279772,0.143881732,-0.017071445,1.287735387,0,1.422091551,1.176279772,no value,0,1.422091551,0,1.176279772,no value,no value,1.656273504,2.978237016,0.603765017,0.335769113,1,0.335769113,0.377682085,0.622317915,0.293149653,0.464123688,0.464123688,0.5,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,158,,,,,,,,4-066-1,Single type,,,NASP,-0.017071445,1.287735387,-0.017071445,1.287735387,1.344164242,-0.017071445,1.287735387,-0.017071445,1.287735387,0,0,1.670503675,2.81793047,no value,no value,no value,no value,0.377682085,no value,no value,no value,no value,no value,no value,no value,no value,,,,41.575,46.396,38.462,37.449,30.93,33.159,31.944,34.226,31.981,36.472,37.522,36.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 Oriens-Bistratified Proj (i)1113p,4068,,,,,,,,,,,,,,*No_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,4-068-1,,,,*No_data,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 O-LM (i)1002,4069,7472426,Fig.5C,406956242610503,400,210.258,,,,,,NASP,,,NASP,,1.16548,3.345197,0,,13,15.95743254,2.813723735,21.14769,12.20641,12.20641,13.403025,13.48161333,13.4119225,13.274021,16.7793615,16.69039267,16.83496325,1.732506937,1.317627861,1.443230815,0.192253076,0.325256425,-22.00000858,-9.031912321,15.99489227,1.732506937,1.307299406,0.23051198,0.021126619,1.143614364,0.051995998,1.020952714,1.422329846,7.719385125,0.051997746,1.020942865,0,1.422333396,7.719383231,1.422333396,0.881822602,0.35487036,1.380205644,2.81793047,1.000005099,2.81793047,0.087460582,0.132182289,0.372278839,0.314496884,0.40581191,0.499997331,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,160,,,,,,,,4-069-1,Single type,,,NASP,0.021126619,1.143614364,0.047885831,1.043193521,1.412832693,0.047210129,1.038745763,-0.042526719,1.979010188,6,8,1.040023263,2.686637112,no value,no value,no value,no value,0.087460582,no value,no value,no value,no value,no value,no value,no value,no value,,,,12.20641,14.59964,13.63879,13.20285,15.58719,16.04982,21.14769,14.65302,19.02136,17.268675,16.512455,20.284702,13.274021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 O-LM (i)1002,4069,978-0-19-510027-3,"Fig.5-24, A2 ",406956027312401,no value,995.23,,,,,,NASP,,,NASP,,25.27,26.388,0,,20,46.5601,3.715389161,52.166,37.89,45,43.8,44.20666667,45.0125,47.404,49.7505,49.77333333,48.577,1.376774875,1.049258805,1.159553659,0.111840343,0.186213088,-2.46656114,-2.770691223,23.38880971,1.376774875,1.228822908,0.098057249,0.00851213,1.132051533,0.008512129,1.132051556,59715291.97,7015317636,0,1.300998111,0.010312128,1.119946383,17.55716465,1.300998111,1.7874173,2.217197134,0.418890313,0.451019887,2.251556198,2.217197134,0.067468197,0.333316867,0.196833665,0.115138068,0.037456086,0.026641323,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,161,,,,,,,,4-069-1,Single type,,,NASP,0.00851213,1.132051533,0.009104105,1.127591457,1.313627166,0.009104105,1.187648456,0.00851213,1.132051533,17,0,1.840090887,2.168251601,no value,no value,no value,no value,0.067468197,no value,no value,no value,no value,no value,no value,no value,no value,,,,45,42.6,45.02,47.43,37.89,47.36,42.66,42.72,44.99,42.65,49.79,47.366,49.74,49.795,49.717,52.166,44.988,49.819,52.097,47.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 PPA QuadD (i)3222,4076,21795545,Fig. 7F (red trace),407656554510706,50.9305,759.521,,,,,,NASP,,,NASP,,51.218,0.094,0,,10,70.9097,8.495775042,86.362,59.089,61.362,63.635,65.16733333,65.3395,72.726,79.544,72.72566667,73.86475,1.461557989,1.461557989,1.187498281,0.103929378,0.217915179,-1.484868601,-1691.425532,10.96202339,1.461557989,1.200049079,0.1437793,0.019421343,1.095764331,0.019421452,1.095763736,1.395945845,15.45621315,0.043464415,1.042585846,0.002463627,1.236575083,4.731353884,1.248231375,0.830417599,0.290858219,0.999998619,0.290858219,1.013972723,3.438101233,0.074186627,0.301032755,0.179230369,0.319768477,0.499999909,0.449675912,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,162,,,,,,,,4-076-1,Single type,,,NASP,0.019421343,1.095764331,0.019421343,1.095764331,1.346172723,0.020195973,1.098532918,0.015240083,1.121970992,0,4,1.170218336,3.178893104,no value,no value,no value,no value,0.074186627,no value,no value,no value,no value,no value,no value,no value,no value,,,,61.362,65.908,68.232,65.856,79.575,72.705,77.282,59.089,86.362,72.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 PPA QuadD (i)3222,4076,21795545,Fig. 7F (gray trace),407656554510712,100.952,764,,,,,,NASP,,,NASP,,9.091,0.364,0,,27,27.60940741,2.652076679,31.818,22.727,29.545,26.1365,26.515,27.27275,31.818,29.5455,30.303,29.54525,1.4000088,1.166648334,1.166648334,0.125004125,0.176838544,-4.7499725,-161.3379121,31.500374,1.4000088,1.214828504,0.116692774,0.00425493,1.149286007,0.004255088,1.14928216,58818625.07,13823128605,0.005212344,1.158088768,0.004254993,1.14928503,-9.195939435,1.110156369,1.723238199,1.955447207,1.000018453,1.955447207,0.999989279,0.51139197,0.683247521,0.725436836,0.353879353,0.475583969,0.499997504,0.49999956,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,163,,,,,,,,4-076-1,Single type,,,NASP,0.00425493,1.149286007,0.00425493,1.2999956,1.214828504,0.00425493,1.2999956,0.00425493,1.149286007,0,0,1.651745098,1.929212675,no value,no value,no value,no value,0.316752479,no value,no value,no value,no value,no value,no value,no value,no value,,,,29.545,22.728,27.272,29.546,22.727,29.545,27.273,25,27.273,29.545,27.273,25,31.818,22.728,27.272,25,27.273,27.273,27.272,27.273,31.818,27.273,29.546,27.272,31.818,27.273,31.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 Basket (i)2232,4078,11807843,Fig.3F(top),407869784310306,400,393.19373,,,TSTUT.,,,,,,TSTUT.,TSTUT.SLN,5.75917,46.59687,0,,4,85.2094225,140.5512164,295.81152,7.85341,7.85341,10.73299,15.00872333,85.2094225,295.81152,159.685855,110.99476,85.2094225,37.66663398,12.55556598,no value,0.864779893,2.471582265,-2.727269728,-5.853930532,42.39996129,37.66663398,10.84999032,17.89683926,0.884100902,0.049234402,no value,no value,0.049234402,no value,no value,no value,0.884100902,0.049234402,no value,no value,no value,no value,no value,no value,no value,no value,0.03558068,no value,no value,no value,no value,no value,,12.55556598,3,19.70930594,12.55556598,no value,1,295.81152,295.81152,295.81152,295.81152,0,1,1,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,164,,,,,,,,4-078-1,Subtypes OR multi-behavior,,,TSTUT.,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,,T,7.85341,13.61257,23.56019,295.81152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 Basket (i)2232,4078,11807843,Fig.3F(bottom),407851784310308,600,394.93891,,,TSTUT.,TSTUT.,,,.SLN,,TSTUT.TSTUT.SLN,TSTUT.ASP.SLN,5.75916,220.593362,0,,15,11.19255453,7.003785099,28.272251,2.44328,5.93369,6.457245,6.282726667,5.322865,28.272251,23.5602115,21.29144933,19.8952895,11.57143307,1.499999629,no value,0.704917849,1.525987335,-1.242425979,0.78639238,66.28574212,11.57143307,4.580954509,2.866550334,0.126671591,1.510675143,0.126671583,1.510675537,71116505.94,561424295.5,0.11914575,3.675671814,0.126671409,1.510680927,287.6812414,37.95166914,5.241643302,2.576927084,1.00000002,2.576927084,0.999998028,0.388059098,0.003953244,0.531439383,0.278903199,0.012766627,0.499999955,0.499999691,,5.111114294,6,3.196786276,1.499999629,no value,9,15.43533089,28.272251,10.12216,16.05585,12.13793578,2.793104535,1.524904851,0.569691012,0.116204975,0.940317947,0.116205172,0.940316942,13161004.36,113256606.4,0.017015349,3.077745053,0.116204957,0.940317988,21.54890109,3.444407121,7.664344362,3.78704354,0.097380885,0.264058226,10.26895738,3.78704354,0.121288717,0.358606073,0.606751717,0.050866472,0.110258476,0.110258577,165,,,,,,,,4-078-1,Subtypes OR multi-behavior,,,ASP.SLN,0.126671591,1.510675143,0.125592294,1.538889851,9.863858297,0.125592294,2.428575521,0.126671591,1.510675143,0,0,5.241943331,2.483725741,1.016629149,2.483725741,no value,no value,no value,0.008589358,0.212250834,no value,no value,no value,no value,no value,no value,,,T,5.93369,6.9808,5.93369,2.44328,4.53752,3.14136,16.05585,10.12216,11.16928,10.12217,11.86736,15.70681,16.753925,18.848172,28.272251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 Basket (i)2232,4078,21795548,Fig.1A,407856554810101,no value,1400.4854,,,,,,NASP,,,NASP,,33.0524,19.41748,0,,33,40.82083091,14.90612268,94.6601,24.27185,26.699,26.69905,30.74436667,46.7233,36.40774,33.980575,33.98057333,32.76699,3.899995262,2.437494528,1.772724123,0.095236965,1.318916541,-0.615558931,-2.499998455,54.39999094,3.899995262,1.681817863,0.614132119,-0.008845545,1.937722143,0,1.91490533,1.681817861,no value,0,1.91490533,0,1.681817863,no value,no value,1.113950424,1.82213229,0.897706019,0.548807573,1,1.82213229,0.393633069,0.606366925,0.8038312,0.446526884,0.446526884,0.5,,2.437494528,3,1.360524931,2.437494528,1.772724123,30,41.82847733,94.6601,24.27185,94.6601,47.79999135,3.899995262,1.723332887,0.625152199,-0.019324504,2.20831347,-0.085128027,2.891902994,1.594047905,15.24592005,-0.085128027,2.891902994,-0.000950873,1.594047905,15.41813935,1.579387216,no value,no value,no value,no value,no value,no value,0.313887591,0.999887191,0.992528315,no value,no value,no value,166,,,,,,,,4-078-1,Subtypes OR multi-behavior,,,NASP,-0.008845545,1.937722143,-0.010826774,2.000817669,1.924999537,-0.008845545,1.937722143,-0.008845545,1.937722143,0,0,1.082764877,1.804481608,no value,no value,no value,no value,0.393633069,no value,no value,no value,no value,no value,no value,no value,no value,,,,26.699,26.6991,38.835,94.6601,53.3981,41.2621,53.3981,70.3884,41.2621,41.2622,43.6892,36.4078,31.5534,36.4078,29.1262,29.1263,41.262,26.6991,33.98057,72.81553,31.55336,33.98059,48.5437,24.27185,36.4078,43.6893,33.9806,43.6893,50.97086,29.12624,33.98057,31.55341,36.40774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 Basket (i)2232,4078,21795545,"Fig. 7A (depolarization,grey)   ",407856554510701,308.725,784.15,,,,,,NASP,,,NASP,,4.97,20.901,0,,55,13.78689091,3.327405416,21.523,6.622,16.56,15.729,14.34933333,13.65925,16.556,16.556,14.34866667,15.7285,3.250226518,1.624990562,1.083299779,-4.65E-05,0.561120643,-5.329577465,-0.58423042,112.0083056,3.250226518,2.081982922,0.502477411,0.006711142,1.730019622,0,1.967404708,74697758.93,no value,0,2.367538302,0.007759942,1.696252822,86.50650336,2.367538302,1.310464037,1.57767967,0.627277384,0.63384223,1.7666886,1.57767967,0.082866942,0.849446655,0.199165268,0.189791445,0.251443943,0.279424953,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,167,,,,,,,,4-078-1,Subtypes OR multi-behavior,,,NASP,0.006711142,1.730019622,0.006711142,2.500755059,2.081982922,0.006711142,2.500755059,0.006711142,1.730019622,0,0,1.251132349,1.57088378,no value,no value,no value,no value,0.082866942,no value,no value,no value,no value,no value,no value,no value,no value,,,,16.56,14.898,11.59,11.589,11.589,14.901,13.245,14.901,8.278,9.934,14.9,11.59,14.9,11.59,6.622,9.934,9.934,11.589,16.557,14.9,13.245,13.245,11.59,9.933,9.934,13.245,11.59,9.933,11.59,14.9,11.59,13.245,13.245,14.901,11.589,18.212,19.867,16.557,11.589,13.245,13.245,21.523,19.868,21.523,16.556,14.901,13.245,13.245,11.59,18.212,18.211,19.868,9.934,16.556,16.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 BC CCK+ (i)2232,4079,11784700,Fig.4A1,407965470010401,50,931.07283,,,,ASP.,,,,AI<0.28; MaxISI/MinISI<2.5,NASP,ASP.-auto ,97.1496,111.13547,0,,7,104.1414086,5.631387912,111.52702,97.41584,100.8458,100.81443,99.68156667,99.9726,111.46436,111.49569,109.69982,107.48629,1.144855087,1.051070003,1.000562153,0.091324246,0.070919066,-1.075447145,-1.006482539,6.44806902,1.144855087,1.069039784,0.057807723,0.021465159,1.001425046,0.021465156,1.00142506,52306929.94,2436829613,0,1.14256156,0.021465637,1.001423539,6.575068037,1.14256156,1.98050876,5.050329058,0.125910495,0.1980069,7.942254166,5.050329058,0.015576823,0.408821349,0.47791125,0.017057344,0.099871133,0.099869215,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,168,,,,,,,,4-079-1,Subtypes OR multi-behavior,,,ASP.,0.021465159,1.001425046,0.021465159,1.001425046,1.144211865,0.021465159,1.035209469,0.021465159,1.001425046,0,0,1.962642672,4.283865714,1,4.283865714,no value,no value,0.015576823,no value,0.177958842,no value,no value,no value,no value,no value,no value,,,,100.8458,100.78306,97.41584,100.8457,106.10808,111.52702,111.46436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 BC CCK+ (i)2232,4079,11784700,Fig.4B1,407980470010402,325,933.72785,,,TSTUT.,,,NASP,,,TSTUT.NASP,ASP.,4.4379,23.07693,0,,38,23.80099789,4.053506041,29.28992,6.213,6.213,9.7633,13.0178,15.310675,25.73964,27.071,26.92307333,26.62722,4.714295831,1.178570164,1.137929561,0.51648165,0.738960525,-3.399963947,-1.346152629,144.5718526,4.714295831,3.830838225,0.652423313,0.010033905,3.140081024,0.186050709,1.570744309,4.012994895,13.12680077,0.398944212,1.107384305,0.005875141,3.541720985,6.193152453,3.578106632,2.421956984,1.742973165,1.148712784,1.742973165,3.30595743,1.742973165,0.059391255,0.265427034,0.016245962,0.143118572,0.4841833,0.039830921,,2.142861742,1,3.907347367,1.178570164,1.137929561,37,24.27634919,29.28992,13.3136,13.3136,66.46671975,2.2,1.823424858,0.213273081,0.007755561,1.575288603,0.019809115,1.446081253,1.921739914,24.0121112,0.114106539,1.152321748,0.005392977,1.680781918,4.86103261,1.706997354,3.118531307,1.757139526,0.60468036,0.56910677,2.393202591,1.757139526,0.027667543,0.64695794,0.141209571,0.052006683,0.284562928,0.300221923,169,,,,,,,,4-079-1,Subtypes OR multi-behavior,,,RASP.ASP.,0.006344967,1.122916507,0.006652332,1.119424866,1.377946341,0.012741417,1.092863525,0.005691318,1.142203749,31,6,3.638382071,1.757139526,1.048489915,1.757139526,no value,no value,no value,0.042129818,0.422640251,no value,no value,no value,0.398945099,1.107381721,3,,,T,6.213,13.3136,19.5268,22.1893,20.4142,23.0769,21.30175,24.85211,24.85204,22.18934,23.0769,24.85211,24.85205,23.0769,22.1894,25.7396,23.9645,23.07697,23.96448,23.96445,25.7397,24.85206,23.96448,26.62726,23.9645,23.96445,27.5148,25.73965,24.8521,23.96447,27.5148,28.40237,24.85208,29.28992,25.73966,26.62722,28.40236,25.73964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 BC CCK+ (i)2232,4079,21795548,Fig.1B,407980554810102,no value,1472.6368,,,,,,NASP,,AI>0.28; MaxISI/MinISI>2.5,ASP.,NASP-auto,19.9005,24.8756,0,,17,83.84547647,17.9329984,104.47763,34.8258,34.8258,46.0199,57.2139,63.432825,104.47763,103.233825,93.69818,95.14926,3.000006604,1.02439072,no value,0.389380882,0.584643066,-3.624999372,-7.300006834,39.92865347,3.000006604,2.407567851,0.514934284,0.027755161,1.881151655,0.141198974,1.32511944,2.61905228,9.163896899,0.391307308,0.999999562,0.014454794,2.243257963,3.299058266,2.290945172,1.547237508,2.403447071,1.520864442,2.403447071,0.796680009,0.416069075,0.133221482,0.33749401,0.022620952,0.202246746,0.449292496,0.114521655,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,170,,,,,,,,4-079-1,Subtypes OR multi-behavior,,,RASP.ASP.,0.014454433,1.073355282,0.014454433,1.073355282,1.339663876,0.014454433,1.073355282,0.014344404,1.075899531,0,0,1.502368643,2.483725741,1,2.483725741,no value,no value,0.039713484,no value,0.192000111,no value,no value,no value,0.324377287,1.040443268,3,,,,34.8258,57.214,79.6019,82.0896,77.1144,84.5771,97.0149,92.0398,77.1145,94.5274,77.11436,87.0647,104.4776,99.5025,74.62689,101.99002,104.47763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1, CA1 Bistratified (i)0333,4080,11807843,"Fig 5B ( top, 0.4 nA)",408062784310502,400,375.74581,,,TSTUT.,,,PSTUT,,,TSTUT.PSTUT,PSTUT,40.48427,43.47574,0,,6,48.25978667,51.8268147,152.342784,15.92017,21.89489,23.43815,26.05983,57.6305685,15.92017,29.518223,70.45974333,60.670605,9.569168168,4.8666856,3.533301067,0.630145828,2.156723113,-0.157889225,-0.35791699,16.81287511,9.569168168,3.031361265,3.255418422,0.139769938,1.847161863,0.217383993,1.53077642,4.379505198,13.10459309,0.163678653,1.797636065,0.117551674,2.40211145,13.10459503,3.942578527,1.12146412,6.388232909,1.218005335,6.388232909,0.900192583,0.156537812,0.315707888,0.221460062,0.928496909,0.494339329,0.476124803,0.467389986,,4.8666856,3,2.703768341,4.8666856,3.533301067,3,70.45974333,152.342784,15.92017,152.342784,3.708279874,9.569168168,4.425816014,4.535428157,-2.357424509,9.468001085,0,9.569168168,4.425815996,no value,0,9.569168168,0,4.425816011,no value,no value,no value,no value,no value,no value,no value,no value,0.048395971,0.951604028,0.666666667,no value,no value,no value,171,,,,,,,,4-080-1,Subtypes OR multi-behavior,interrupting fast-spiking pattern,,PSTUT,0.139769938,1.847161863,0.196330919,1.391438741,3.964265974,0.186581328,1.357138853,0.115619329,2.287057135,3,3,1.011394681,5.050329058,no value,no value,no value,no value,0.315707888,no value,no value,no value,no value,no value,no value,no value,no value,,,T,21.89489,24.98141,31.30319,152.342784,43.116276,15.92017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
