id,reference_ID,material_used,location_in_reference,PMID_or_ISBN,pmid_isbn_page,type,attachment,attachment_type,uniqueID,parameter,interpretation,interpretation_notes,linking_cell_id,linking_pmid_isbn,linking_pmid_isbn_page,linking_quote,linking_page_location,species_tag,strain,age,sections
21562,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21563,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21564,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21565,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21566,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21567,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21568,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21569,800112,"Figure2. Firing properties of anatomically identified neurons in CA3 during SWRs. A, Camera lucida reconstructions of intracellularly labeled neurons from each group are presented (dendrites, black; axon, red). Scale bars,100 [micro]m.","p11681, Fig2A",23843535,0,data,,NULL,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CD1/PV+, CB1/GAD65 (GFP)",17-29 PD,
21570,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21571,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21572,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21573,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21574,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21575,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21576,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21577,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21578,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21579,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21580,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21581,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21582,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21583,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21584,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21585,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21586,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21587,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21588,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21589,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21590,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21591,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21592,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21593,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21594,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21595,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21596,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21597,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21598,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21599,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21600,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21601,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21602,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21603,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
21604,800114,"Figure 3. MFs are monosynaptically connected to RSBCs in CA3. A, Dendritic (gray) and axonal (black) arborizations, firing pattern, and immunoreactivities of a representative RSBC that received monosynaptic MF inputs.","p4243, Fig3A",19339618,0,data,,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,21-30 PD,
