Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,Interpretation notes figures,New?,Notes,copied to portal folder
"Han ZS, Buhl EH, L_rinczi Z, Somogyi P",A high degree of spatial selectivity in the axonal and dendritic domains of physiologically identified local-circuit neurons in the dentate gyrus of the rat hippocampus,The European journal of neuroscience,1993,8261117,1013,Han-Somogyi-1993-395-EuroJNeuro-Fig4.jpeg,figure,611230,1,,,,
"Han ZS, Buhl EH, L_rinczi Z, Somogyi P",A high degree of spatial selectivity in the axonal and dendritic domains of physiologically identified local-circuit neurons in the dentate gyrus of the rat hippocampus,The European journal of neuroscience,1993,8261117,1008,Han-Somogyi-1993-395-EuroJNeuro-Fig5.jpeg,figure,611231,1,,,,
"Han ZS, Buhl EH, L_rinczi Z, Somogyi P",A high degree of spatial selectivity in the axonal and dendritic domains of physiologically identified local-circuit neurons in the dentate gyrus of the rat hippocampus,The European journal of neuroscience,1993,8261117,1008,Han-Somogyi-1993-395-EuroJNeuro-Fig7A.jpeg,figure,611232,,,,,
"Han ZS, Buhl EH, L_rinczi Z, Somogyi P",A high degree of spatial selectivity in the axonal and dendritic domains of physiologically identified local-circuit neurons in the dentate gyrus of the rat hippocampus,The European journal of neuroscience,1993,8261117,1035,Han-Somogyi-1993-395-EuroJNeuro-Fig9A-B.jpeg,figure,611234,,,,,
"Han ZS, Buhl EH, L_rinczi Z, Somogyi P",A high degree of spatial selectivity in the axonal and dendritic domains of physiologically identified local-circuit neurons in the dentate gyrus of the rat hippocampus,The European journal of neuroscience,1993,8261117,1010,Han-Somogyi-1993-395-EuroJNeuro-Fig9C-D.jpeg,figure,611234,,,,,
"Harris E, Stewart M ","Propagation of synchronous epilepti-form events from subiculum backward into area CA1 of ratbrain slices.",Brain Res,2001,11259758,5005,Harris-Stewart-2001-41-BrainRes-Fig2A.jpeg,figure,510076,1,,,,
"Harris E, Stewart M",Intrinsic connectivity of the rat subiculum: I. Dendritic morphology and patterns of axonal arborization by pyramidal neurons,J Comp. Neurol,2001,11406828,5001,Harris-Stewart-2001-490-JCompNeurol-Fig3A.jpeg,figure,510056,,,,,
"Harris E, Stewart M",Intrinsic connectivity of the rat subiculum: I. Dendritic morphology and patterns of axonal arborization by pyramidal neurons,J Comp. Neurol,2001,11406828,5001,Harris-Stewart-2001-490-JCompNeurol-Fig7A-B.jpeg,figure,610062,1,,,,
"Hosseini-Sharifabad M, Nyengaard JR",Design-based estimation of neuronal number and individual neuronal volume in the rat hippocampus,Journal of Neuroscience Methods,2007,17368561,1000,HosseiniSharifabad-Nyengaard-2007-206-JNeurosciMethods-Tab5.jpeg,table,612471,,,,,
Houser CR,"Interneurons of the dentate gyrus: an overview of cell types, terminal fields and neurochemical identity",Progress in Brain Research,2007,17765721,1009,Houser--2007-217-ProgBrainRes-Fig3.jpeg,figure,612531,,,,,
Houser CR,"Interneurons of the dentate gyrus: an overview of cell types, terminal fields and neurochemical identity",Progress in Brain Research,2007,17765721,1013,Houser--2007-217-ProgBrainRes-Fig3.jpeg,figure,612531,,,,,
Houser CR,"Interneurons of the dentate gyrus: an overview of cell types, terminal fields and neurochemical identity",Progress in Brain Research,2007,17765721,1035,Houser--2007-217-ProgBrainRes-Fig3.jpeg,figure,612531,,,,,
"Ishizuka, N, Weber, J, Amaral, DG",Organization of intrahippocampal projections originating from CA3 pyramidal cells in the rat,The Journal of Comparative Neurology,1990,2358523,2000,Ishizuka-Amaral-1990-580-JCompNeurol-Fig1.jpeg,figure,611241,1,,,,
"Ishizuka, N, Weber, J, Amaral, DG",Organization of intrahippocampal projections originating from CA3 pyramidal cells in the rat,The Journal of Comparative Neurology,1990,2358523,2004,Ishizuka-Amaral-1990-580-JCompNeurol-Fig3-A-B-C-D.jpeg,figure,611242,,,,,
"Ishizuka, N, Weber, J, Amaral, DG",Organization of intrahippocampal projections originating from CA3 pyramidal cells in the rat,The Journal of Comparative Neurology,1990,2358523,2000,Ishizuka-Amaral-1990-580-JCompNeurol-Fig3-EFGHIJKL.jpeg,figure,611242,,,,,
"Ishizuka, N, Weber, J, Amaral, DG",Organization of intrahippocampal projections originating from CA3 pyramidal cells in the rat,The Journal of Comparative Neurology,1990,2358523,2000,Ishizuka-Amaral-1990-580-JCompNeurol-Fig8-B.jpeg,figure,611245,,,,,
"Ishizuka, N, Weber, J, Amaral, DG",Organization of intrahippocampal projections originating from CA3 pyramidal cells in the rat,The Journal of Comparative Neurology,1990,2358523,2004,Ishizuka-Amaral-1990-580-JCompNeurol-Fig9-A.jpeg,figure,611246,,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaÃÂ_ÃÂ¤ki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Fig1.jpeg,figure,612541,,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaÃÂ_ÃÂ¤ki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Fig4A.jpeg,figure,612543,,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaÃÂ_ÃÂ¤ki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Tab1.jpeg,table,612540,,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaÃÂ_ÃÂ¤ki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Tab2.jpeg,table,612544,,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaÃÂ_ÃÂ¤ki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Tab3.jpeg,table,612545,,,,,
Jones RS,Synaptic and intrinsic properties of neurons of origin of the perforant path in layer II of the rat entorhinal cortex in vitro,Hippocampus,1994,7842056,6003,Jones--1994-335-Hippocampus-Fig5-A-B.jpeg,figure,611253,,,,,
"Jones RS, BÃÂ»hl EH.","Basket-like interneurones inlayer II of the entorhinal cortex exhibit a powerful NMDA-mediated synaptic excitation",Neurosci Lett.,1993,8469376,6053,Jones-Buhl-1993-35-NeurosciLett-Fig1.jpeg,figure,611255,,,,,
"Karayannis T, Elfant D, Huerta-Ocampo I, Teki S, Scott RS, Rusakov DA, Jones MV, Capogna M",Slow GABA Transient and Receptor Desensitization Shape Synaptic Responses Evoked by Hippocampal Neurogliaform Cells,Journal of Neuroscience,2010,20660272,4012,Karayannis-Capogna-2010-9898-JNeurosci-Fig1C.jpeg,figure,612323,,,,,
"Katona I, Acs_dy L, Freund TF",Postsynaptic targets of somatostatin-immunoreactive interneurons in the rat hippocampus,Neuroscience,1999,10051188,4068,Katona-Freund-1999-37-Neurosci-Fig2-CA1_(-)1113p-SUB_111_wide_oriens-bistratified.jpeg,figure,612548,,,,,
"Kawaguchi Y, Katsumaru H, Kosaka T, Heizmann CW, Hama K",Fast spiking cells in rat hippocampus (CA1 region) contain the calcium-binding protein parvalbumin,Brain Research,1987,3304536,4078,Kawaguchi-Hama-1987-369-BrainRes-Fig2.jpeg,figure,612434,,,,,
"Kawaguchi Y, Hama K",Physiological heterogeneity of nonpyramidal cells in rat hippocampal CA1 region,Exp Brain Res,1988,3234499,4028,Kawaguchi-Hama-1988-494-ExpBrainRes-Fig4.jpeg,figure,612330,1,,,,
"Khazipov R, Congar P, Ben-Ari Y",Hippocampal CA1 Lacunosum-Moleculare Inter-neurons: Modulation of Monosynaptic GABAergic IPSCs by Presynaptic GABA(B) Receptors,Journal of Neurophysiology,1995,8592201,4005,Khazipov-BenAri-1995-2126-JNeurophysiol-Fig1B.jpeg,figure,612382,,,,,
"KisperskyÃÂTJ,ÃÂFernandez FR,ÃÂEconomo MN,ÃÂWhiteÃÂJA",Spike resonance properties in hippocampal O-LM cells are dependent on refractory dynamics,Journal of Neuroscience,2012,22423087,4089,Kispersky-White-2012-3637-JNeurosci-Fig1AB.jpeg,figure,612734,,,1,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4035,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_(-)0113p-SUB_111_TH-ORP-DP-OR.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4080,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_(-)0333_BiC.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4081,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_(-)0333_bistratified-ivy.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4023,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_(-)1133_back_projecting.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4012,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_(-)3000__NGF.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4006,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_(-)3200p_DG_1000_SUB_100_PPA-SUB.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4000,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_(+)2223p_SUB_111-EC_000011_PC.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4069,Klausberger--2009-947-EurJNeurosci-Fig1-CA1_1002_O-LM.jpeg,figure,80250,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4080,Klausberger--2009-947-EurJNeurosci-Fig2-CA1_0333_Bistratified.jpeg,figure,576,,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4080,Klausberger--2009-947-EurJNeurosci-Fig2-CA1_1002_O-LM.jpeg,figure,576,,,,,
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P","Complementary Roles of Cholecystokinin- and Parvalbumin-Expressing GABAergic Neurons in Hippocampal Network Oscillations",Journal of Neuroscience,2005,16237182,4015,Klausberger-Somogyi-2005-9782-JNeurosci-Fig2.jpeg,figure,611257,,,,,
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P","Complementary Roles of Cholecystokinin- and Parvalbumin-Expressing GABAergic Neurons in Hippocampal Network Oscillations",Journal of Neuroscience,2005,16237182,4004,Klausberger-Somogyi-2005-9782-JNeurosci-Fig3B.jpeg,figure,611258,1,,,,
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P","Complementary Roles of Cholecystokinin- and Parvalbumin-Expressing GABAergic Neurons in Hippocampal Network Oscillations",Journal of Neuroscience,2005,16237182,4015,Klausberger-Somogyi-2005-9782-JNeurosci-Tab2.jpeg,table,611259,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4035,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_(-)0113p-SUB_111_TH-ORP-DP-OR.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4080,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_(-)0333_bistratified.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4081,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_(-)0333_ivy.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4023,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_(-)1133_back_projecting.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4012,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_(-)3000__NGF.jpeg,figure,630,,"#11. This is a summary diagram of neurogliaform cells, which comprise a spectrum of Hippocampome neuronal types. They can enter SR or DG outer stratum moleculare (SMo) or remain in stratum lacunosum-moleculare (SLM).",,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4006,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_(-)3200p_DG_1000_SUB_100_PPA-SUB.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4000,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_(+)2223p_SUB_111-EC_000011_PC.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4069,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_1002_O-LM.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4021,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_-2100_IS-2.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4020,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_2223_quad_IS-3.jpeg,figure,630,,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4079,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_-2232_BC-CCK.jpeg,figure,630,,"#3,#4: The 15% of stratum oriens (SO) and stratum radiatum (SR) that are adjacent to stratum pyramidale (SP) are loosely interpreted as parts of SP.",,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4078,Klausberger-Somogyi-2008-53-Science-Fig1-CA1_-2232_BC-PV.jpeg,figure,630,,#2: The 15% of stratum oriens (SO) and stratum radiatum (SR) that are adjacent to stratum pyramidale (SP) are loosely interpreted as parts of SP.,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4036,Klausberger-Somogyi-2008-53-Science-Fig1-CA1-2232_AA.jpeg,figure,630,,"#1: Perisomatic axonal targeting, such as somata, proximal dendrites, and axon initial segments, is reported as axons in the principal cell layer (PCL).",,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,Supplemental Figure 1,4000,Klausberger-Somogyi-2008-53-Science-FigS1.jpeg,figure,611262,,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6008,Klink-Alonso-1997-571-Hippocampus-Fig10-EC_(+)_233111_PC_MFC_II.jpeg,figure,611271,,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig10-EC_(+)333000p_DG_1000_SUB_111_excitatory.jpeg,figure,611271,,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig2A.jpeg,figure,612217,,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig3.jpeg,figure,612218,,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig6.jpeg,figure,612220,,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6008,Klink-Alonso-1997-571-Hippocampus-Fig7A.jpeg,figure,611269,1,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig9A.jpeg,figure,611270,,,,,
"Kumar SS, Buckmaster PS.","Hyperexcitability,interneurons, and loss of GABAergic synapses in entorhinalcortex in a model of temporal lobe epilepsy",The Journal of Neuroscience,2006,16641241,6040,Kumar-Buckmaster-2006-4613-JNeurosci-Fig4ATypeI.jpeg,figure,510188,1,,,,
"Kumar SS, Buckmaster PS.","Hyperexcitability,interneurons, and loss of GABAergic synapses in entorhinalcortex in a model of temporal lobe epilepsy",The Journal of Neuroscience,2006,16641241,6047,Kumar-Buckmaster-2006-4613-JNeurosci-Fig4ATypeII.jpeg,figure,630007,1,,,,
"Kunkel DD, LaCaille J-C, Schwartzkroin PA",Ultrastructure of Stratum  Lacunosum-Moleculare Interneurons of Hippocampal CAl Region,Synapse,1988,3187908,4005,Kunkel-Schwartzkroin-1988-382-Synapse-Fig1.jpeg,figure,612309,,,,,
"Kunkel DD, LaCaille J-C, Schwartzkroin PA",Ultrastructure of Stratum  Lacunosum-Moleculare Interneurons of Hippocampal CAl Region,Synapse,1988,3187908,4005,Kunkel-Schwartzkroin-1988-382-Synapse-Fig2.jpeg,figure,630235,,,,,
"Kunkel DD, LaCaille J-C, Schwartzkroin PA",Ultrastructure of Stratum  Lacunosum-Moleculare Interneurons of Hippocampal CAl Region,Synapse,1988,3187908,4005,Kunkel-Schwartzkroin-1988-382-Synapse-Fig4.jpeg,figure,612310,,,,,
"Lacaille JC, AL Mueller, DD Kunkel",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slice: electrophysiology and morphology,The Journal of Neuroscience,1987,3612227,4055,Lacaille-Schwartzkroin-1987-1979-JNeurosci-Fig11-CA1_(-)2233_O-A.jpeg,figure,611288,,,,,
