Authors,Titile,Journal/Book,Year,PMID/ISBN,Cell Identifier,Parameter,Parameter_ID,Name of file containing figure,Figure/Table,Quote reference id,Interpretation notes figures,Comments,Inference_flag
"Iritani S, Niizato K, Nawa H, Ikeda K.",The distribution of neuropeptide Y and brain-derived neurotrophic factor immunoreactivity in hippocampal formation of the monkey and rat.,Brain Res,2000,10678776,2000,BDNF,54,Iritani-Ikeda-2000-475-v852-BrainRes-Fig2-Cell2000-BDNF.jpeg,marker_figure,162061,,,0
"Iritani S, Niizato K, Nawa H, Ikeda K.",The distribution of neuropeptide Y and brain-derived neurotrophic factor immunoreactivity in hippocampal formation of the monkey and rat.,Brain Res,2000,10678776,2004,BDNF,54,Iritani-Ikeda-2000-475-v852-BrainRes-Fig2-Cell2004-BDNF.jpeg,marker_figure,162061,,,0
"Iritani S, Niizato K, Nawa H, Ikeda K.",The distribution of neuropeptide Y and brain-derived neurotrophic factor immunoreactivity in hippocampal formation of the monkey and rat.,Brain Res,2000,10678776,3000,BDNF,54,Iritani-Ikeda-2000-475-v852-BrainRes-Fig2-Cell3000-BDNF.jpeg,marker_figure,162061,,,0
"Iritani S, Niizato K, Nawa H, Ikeda K.",The distribution of neuropeptide Y and brain-derived neurotrophic factor immunoreactivity in hippocampal formation of the monkey and rat.,Brain Res,2000,10678776,4000,BDNF,54,Iritani-Ikeda-2000-475-v852-BrainRes-Fig2-Cell4000-BDNF.jpeg,marker_figure,162061,,,0
Jaffe DB and Guitierrez R,Mossy fiber synaptic transmission:  communication from the dentate gyrus to area CA3,Prog in Brain Res,2007,17765714,1000,BDNF,54,Jaffe-Gutierrez-2007-109-ProgBrainRes-Fig2-Cell1000-BDNF.jpeg,marker_figure,160650,,"ISSUE: The interpretation in the Marker References spreadsheet wrote ""BDNF, CCK, DYN, NGF, NPY all expressed"" and nothing more.  I added to those a proper interpretation.  Furthermore, BDNF and NGF are not on the website.",0
Jaffe DB and Guitierrez R,Mossy fiber synaptic transmission:  communication from the dentate gyrus to area CA4,Prog in Brain Res,2007,17765714,1000,CCK,11,Jaffe-Gutierrez-2007-109-ProgBrainRes-Fig2-Cell1000-CCK.jpeg,marker_figure,160650,,"ISSUE: The interpretation in the Marker References spreadsheet wrote ""BDNF, CCK, DYN, NGF, NPY all expressed"" and nothing more.  I added to those a proper interpretation.  Furthermore, BDNF and NGF are not on the website.",0
Jaffe DB and Guitierrez R,Mossy fiber synaptic transmission:  communication from the dentate gyrus to area CA5,Prog in Brain Res,2007,17765714,1000,DYN,22,Jaffe-Gutierrez-2007-109-ProgBrainRes-Fig2-Cell1000-DYN.jpeg,marker_figure,160650,,"ISSUE: The interpretation in the Marker References spreadsheet wrote ""BDNF, CCK, DYN, NGF, NPY all expressed"" and nothing more.  I added to those a proper interpretation.  Furthermore, BDNF and NGF are not on the website.",0
Jaffe DB and Guitierrez R,Mossy fiber synaptic transmission:  communication from the dentate gyrus to area CA6,Prog in Brain Res,2007,17765714,1000,NG,16,Jaffe-Gutierrez-2007-109-ProgBrainRes-Fig2-Cell1000-NGF.jpeg,marker_figure,160650,,"ISSUE: The interpretation in the Marker References spreadsheet wrote ""BDNF, CCK, DYN, NGF, NPY all expressed"" and nothing more.  I added to those a proper interpretation.  Furthermore, BDNF and NGF are not on the website.",0
Jaffe DB and Guitierrez R,Mossy fiber synaptic transmission:  communication from the dentate gyrus to area CA7,Prog in Brain Res,2007,17765714,1000,NPY,13,Jaffe-Gutierrez-2007-109-ProgBrainRes-Fig2-Cell1000-NPY.jpeg,marker_figure,160650,,"ISSUE: The interpretation in the Marker References spreadsheet wrote ""BDNF, CCK, DYN, NGF, NPY all expressed"" and nothing more.  I added to those a proper interpretation.  Furthermore, BDNF and NGF are not on the website.",0
"Jinno S, Aika Y, Fukuda T, Kosaka T",Quantitative analysis of neuronal nitric oxide synthase-immunoreactive neurons in the mouse hippocampus with optical disector,J. Comparative Neurol,1999,10404408,4000,CB,1,Jinno-Kosaka-1999-398-JCompneurol-Fig6-Cell4000-CB.jpeg,marker_figure,160203,PCL: The molecular biomarker expression data are localized throughout the principal cell layer (PCL).,,0
"Jinno S, Aika Y, Fukuda T, Kosaka T",Quantitative analysis of neuronal nitric oxide synthase-immunoreactive neurons in the mouse hippocampus with optical disector,J. Comparative Neurol,1999,10404408,4000,nNOS,19,Jinno-Kosaka-1999-398-JCompneurol-Fig6-Cell4000-nNOS.jpeg,marker_figure,160203,PCL: The molecular biomarker expression data are localized throughout the principal cell layer (PCL).,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,CB,1,Jinno-Somogyi-2007-8790-JNeurosci-Fig1-Cell4035-CB.jpeg,marker_figure,151002,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,mGluR1a,9,Jinno-Somogyi-2007-8790-JNeurosci-Fig1-Cell4035-mGLuR1a.jpeg,marker_figure,151002,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,SOM,14,Jinno-Somogyi-2007-8790-JNeurosci-Fig1-Cell4035-SOM.jpeg,marker_figure,151002,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,CB,1,Jinno-Somogyi-2007-8790-JNeurosci-Fig2-Cell4035-CB.jpeg,marker_figure,151004,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,Mus2R,5,Jinno-Somogyi-2007-8790-JNeurosci-Fig2-Cell4035-Mus2R.jpeg,marker_figure,151004,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,CB,1,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-CB.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,CCK,11,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-CCK.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,CR,2,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-CR.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,mGluR1a,9,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-mGLuR1a.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,Mus2R,5,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-Mus2R.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,nNOS,19,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-nNOS.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,NPY,13,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-NPY.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,NPY,13,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-PV.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,SOM,14,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-SOM.jpeg,marker_table,151000,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4035,VIP,15,Jinno-Somogyi-2007-8790-JNeurosci-Tab1-Cell4035-VIP.jpeg,marker_table,151000,,,0
"Jinno S, Kosaka T","Heterogeneous expression of the cholecystokinin-like immunoreactivity in the mouse hippocampus, with special reference to the dorsoventral difference",Neuroscience,2003,14643757,1000,CCK,11,Jinno-Kosaka-2003-869-Neurosci-Fig1-Cell1000-CCK.jpeg,marker_figure,162063,,,0
"Jinno S, Kosaka T","Heterogeneous expression of the cholecystokinin-like immunoreactivity in the mouse hippocampus, with special reference to the dorsoventral difference",Neuroscience,2003,14643757,1000,SPO,70,Jinno-Kosaka-2003-869-Neurosci-Fig4-Cell1000-SPO.jpeg,marker_figure,162065,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,4000,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig4-Cell4000-nNOS.jpeg,marker_figure,161988,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,4000,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig4-Cell4000-SOM.jpeg,marker_figure,161988,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2000,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig4-Cell2000-nNOS.jpeg,marker_figure,161988,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2000,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig4-Cell2000-SOM.jpeg,marker_figure,161988,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2000,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig4-Cell2000-nNOS.jpeg,marker_figure,161990,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2000,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig4-Cell2000-SOM.jpeg,marker_figure,161990,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,1000,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell1000-nNOS.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,1000,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell1000-SOM.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2000,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell2000-nNOS.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2000,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell2000-SOM.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2004,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell2004-nNOS.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,2004,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell2004-SOM.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,3000,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell3000-nNOS.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,3000,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell3000-SOM.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,4000,nNOS,19,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell4000-nNOS.jpeg,marker_figure,161992,,,0
Jinno S and Kosaka T,Patterns of colocalization of neuronal nitric oxide synthase and somatostatin-like immunoreactivity in the mouse hippocampus:  quantitative analysis with optical disector,Neuroscience,2004,15026120,4000,SOM,14,Jinno-Kosaka-2004-797-Neurosci-Fig2-Cell4000-SOM.jpeg,marker_figure,161992,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,1000,CB,1,Jinno-Kosaka-2010-829-v20-Hippocampus-Fig3-Cell1000-CB.jpeg,marker_figure,161996,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,1000,mGluR2/3,35,Jinno-Kosaka-2010-829-v20-Hippocampus-Fig3-Cell1000-mGluR2_3.jpeg,marker_figure,161996,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,2000,CB,1,Jinno-Kosaka-2010-829-v20-Hippocampus-Fig3-Cell2000-CB.jpeg,marker_figure,161996,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4000,CB,1,Jinno-Kosaka-2010-829-v20-Hippocampus-Fig3-Cell4000-CB.jpeg,marker_figure,161996,,,0
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, BuzsÃÂ ki G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,J Neurosci,2007,17699661,4000,mGluR2/3,35,Jinno-Kosaka-2010-829-v20-Hippocampus-Fig3-Cell4000-mGluR2_3.jpeg,marker_figure,161996,,,0
"Karlocai MR, Toth K, Watanabe M, Ledent C, Juhasz G, Freund TF, Magloczky Z.",Redistribution of CB1 cannabinoid receptors in the acute and chronic phases of pilocarpine-induced epilepsy.,PLoS One,2011,22076136,4000,CB1,4,Karlocai-Magloczky-2011-e27196-PLoSONE-Fig9-Cell4000-CB1.jpeg,marker_figure,162075,,,0
"Karlocai MR, Toth K, Watanabe M, Ledent C, Juhasz G, Freund TF, Magloczky Z.",Redistribution of CB1 cannabinoid receptors in the acute and chronic phases of pilocarpine-induced epilepsy.,PLoS One,2011,22076136,1000,CB1,4,Karlocai-Magloczky-2011-e27196-PLoSONE-Fig9-Cell1000-CB1.jpeg,marker_figure,162075,,,0
"Katona I, Acsady L. and Freund TF",Postsynaptic targets of somatostatin-immunoreactive interneurons in the rat hippocampus,Neuroscience ,1999,10051188,4068,SOM,14,Katona-Freund-1999-37-Neurosci-Fig2-Cell4068-Som.jpeg,marker_figure,160861,,,0
"Katona I, SperlÃÂÃÂ­gh B, SÃÂÃÂ°k A, KÃÂÃÂfalvi A, Vizi ES, Mackie K, Freund TF.",Presynaptically located CB1 cannabinoid receptors regulate GABA release from axon terminals of specific hippocampal interneurons.,J Neurosci,1999,10341254,1000,CB1,4,Katona-Freund-1999-4544-JNeurosci-Fig1A-Cell1000-CB1.jpeg,marker_figure,161694,,"ISSUE: The attachement_marker folder with the image files has two separate entries for this paper: Fig1A and Fig1C, yet this spreadsheet and the Marker References do not make such a distinction.  Furthermore, the attachment_marker folder contains a file for this same paper and Tab1.  The Marker References spreadsheet shows an entry for Tab1, but it contains no interpretation.  Looking to the figure, Fig1B is for CA1, Fig1C is for CA3, and Fig1D is for DG.  Table 1 does not require an interpretation here but rather shows that >95% CCK+ cells are CB+ in CA1, CA3 and DG (n=97).  Similarly, <5% PV+ cells are CB+ in CA1, CA3 and DG (n=130). ",0
"Katona I, SperlÃÂÃÂ­gh B, SÃÂÃÂ°k A, KÃÂÃÂfalvi A, Vizi ES, Mackie K, Freund TF.",Presynaptically located CB1 cannabinoid receptors regulate GABA release from axon terminals of specific hippocampal interneurons.,J Neurosci,1999,10341254,2000,CB1,4,Katona-Freund-1999-4544-JNeurosci-Fig1A-Cell2000-CB1.jpeg,marker_figure,161694,,,0
"Katona I, SperlÃÂÃÂ­gh B, SÃÂÃÂ°k A, KÃÂÃÂfalvi A, Vizi ES, Mackie K, Freund TF.",Presynaptically located CB1 cannabinoid receptors regulate GABA release from axon terminals of specific hippocampal interneurons.,J Neurosci,1999,10341254,2004,CB1,4,Katona-Freund-1999-4544-JNeurosci-Fig1A-Cell2004-CB1.jpeg,marker_figure,161694,,,0
"Katona I, SperlÃÂÃÂ­gh B, SÃÂÃÂ°k A, KÃÂÃÂfalvi A, Vizi ES, Mackie K, Freund TF.",Presynaptically located CB1 cannabinoid receptors regulate GABA release from axon terminals of specific hippocampal interneurons.,J Neurosci,1999,10341254,3000,CB1,4,Katona-Freund-1999-4544-JNeurosci-Fig1A-Cell3000-CB1.jpeg,marker_figure,161694,,,0
"Katona I, SperlÃÂÃÂ­gh B, SÃÂÃÂ°k A, KÃÂÃÂfalvi A, Vizi ES, Mackie K, Freund TF.",Presynaptically located CB1 cannabinoid receptors regulate GABA release from axon terminals of specific hippocampal interneurons.,J Neurosci,1999,10341254,4000,CB1,4,Katona-Freund-1999-4544-JNeurosci-Fig1A-Cell4000-CB1.jpeg,marker_figure,161694,,,0
"Keilhoff G, Becker A, Grecksch G, Wolf G, Bernstein HG.","Repeated application of ketamine to rats induces changes in the hippocampal expression of parvalbumin, neuronal nitric oxide synthase and cFOS similar to those found in human schizophrenia.",Neuroscience,2004,15183509,1000,nNOS,19,Keilhoff-Bernstein-2004-591-Neuroscience-Fig1-Cell1000-nNOS.jpeg,marker_figure,161754,,,0
