Authors,Title,Journal/Book,Year,PMID/ISBN,Unique ID,Phase parameter,Phase parameter ID,Name of file containing figure,FTQ ID,Figure/Table,Reference ID,reference_id
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate non-theta - non-ripple,111,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T64c-Cell4139-FR_nontheta-nonripple.jpeg,20310,table,4139111718220310,"""4139111718220310"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate non-theta - non-ripple,111,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T147a-Cell4139-FR_nontheta-nonripple.jpeg,20311,table,4139111718220311,"""4139111718220311"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate non-theta - non-ripple,111,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T152b-Cell4139-FR_nontheta-nonripple.jpeg,20312,table,4139111718220312,"""4139111718220312"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate non-theta - non-ripple,111,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T165d-Cell4139-FR_nontheta-nonripple.jpeg,20313,table,4139111718220313,"""4139111718220313"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate SWR,116,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T64c-Cell4139-FR_SWR.jpeg,20314,table,4139116718220314,"""4139116718220314"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate SWR,116,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T147a-Cell4139-FR_SWR.jpeg,20315,table,4139116718220315,"""4139116718220315"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate SWR,116,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T152b-Cell4139-FR_SWR.jpeg,20316,table,4139116718220316,"""4139116718220316"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4139,firing rate SWR,116,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3_T165d-Cell4139-FR_SWR.jpeg,20317,table,4139116718220317,"""4139116718220317"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4004,theta,101,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4004-theta.jpeg,20300,table,4004101718220300,"""4004101718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4004,SWR ratio,108,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4004-SWR_ratio.jpeg,20300,table,4004108718220300,"""4004108718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4004,firing rate theta,114,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4004-FR_theta.jpeg,20300,table,4004114718220300,"""4004114718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4004,firing rate non-theta - non-ripple,111,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4004-FR_nontheta-nonripple.jpeg,20300,table,4004111718220300,"""4004111718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4004,firing rate SWR,116,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4004-FR_SWR.jpeg,20300,table,4004116718220300,"""4004116718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4015,theta,101,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4015-theta.jpeg,20300,table,4015101718220300,"""4015101718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4015,SWR ratio,108,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4015-SWR_ratio.jpeg,20300,table,4015108718220300,"""4015108718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4015,firing rate theta,114,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4015-FR_theta.jpeg,20300,table,4015114718220300,"""4015114718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4015,firing rate non-theta - non-ripple,111,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4015-FR_nontheta-nonripple.jpeg,20300,table,4015111718220300,"""4015111718220300"""
"Klausberger T, Marton LF, O'Neill J, Huck JH, Dalezios Y, Fuentealba P, Suen WY, Papp E, Kaneko T, Watanabe M, Csicsvari J, Somogyi P",Complementary roles of cholecystokinin- and parvalbumin-expressing GABAergic neurons in hippocampal network oscillations,Journal of Neuroscience,2005,16237182,4015,firing rate SWR,116,Klausberger-Somogyi-2005-9782-v25-n42-JNeurosci-Tab3-Cell4015-FR_SWR.jpeg,20300,table,4015116718220300,"""4015116718220300"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4098,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_D35e-Cell4098-theta.jpeg,20100,table,4098101461320100,"""4098101461320100"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4099,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_D19b-Cell4099-theta.jpeg,20102,table,4099101461320102,"""4099101461320102"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4099,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_D30q-Cell4099-theta.jpeg,20103,table,4099101461320103,"""4099101461320103"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4099,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_D36w-Cell4099-theta.jpeg,20104,table,4099101461320104,"""4099101461320104"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_D41n-Cell4078-theta.jpeg,20100,table,4078101461320100,"""4078101461320100"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_K208c-Cell4078-theta.jpeg,20101,table,4078101461320101,"""4078101461320101"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_LK08c-Cell4078-theta.jpeg,20102,table,4078101461320102,"""4078101461320102"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_O83f-Cell4078-theta.jpeg,20103,table,4078101461320103,"""4078101461320103"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_TV08k-Cell4078-theta.jpeg,20104,table,4078101461320104,"""4078101461320104"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4081,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_B83k-Cell4081-theta.jpeg,20100,table,4081101461320100,"""4081101461320100"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4081,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_D26p-Cell4081-theta.jpeg,20101,table,4081101461320101,"""4081101461320101"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4081,theta,101,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Tab1_ML66a-Cell4081-theta.jpeg,20102,table,4081101461320102,"""4081101461320102"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,run/stop ratio,109,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_1-Cell4078-run-stop_ratio.jpeg,10502,figure,4078109461310502,"""4078109461310502"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,run/stop ratio,109,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_2-Cell4078-run-stop_ratio.jpeg,10505,figure,4078109461310505,"""4078109461310505"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,run/stop ratio,109,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_3-Cell4078-run-stop_ratio.jpeg,10506,figure,4078109461310506,"""4078109461310506"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,run/stop ratio,109,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_4-Cell4078-run-stop_ratio.jpeg,10507,figure,4078109461310507,"""4078109461310507"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,run/stop ratio,109,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_5-Cell4078-run-stop_ratio.jpeg,10508,figure,4078109461310508,"""4078109461310508"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate movement,115,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_1-Cell4078-FR_movement.jpeg,10509,figure,4078115461310509,"""4078115461310509"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate movement,115,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_2-Cell4078-FR_movement.jpeg,10510,figure,4078115461310510,"""4078115461310510"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate movement,115,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_3-Cell4078-FR_movement.jpeg,10511,figure,4078115461310511,"""4078115461310511"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate movement,115,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_4-Cell4078-FR_movement.jpeg,10512,figure,4078115461310512,"""4078115461310512"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate movement,115,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_5-Cell4078-FR_movement.jpeg,10513,figure,4078115461310513,"""4078115461310513"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate quiet wakefulness,111,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_1-Cell4078-FR_quietwakefulness.jpeg,10514,figure,4078111461310514,"""4078111461310514"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate quiet wakefulness,111,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_2-Cell4078-FR_quietwakefulness.jpeg,10515,figure,4078111461310515,"""4078111461310515"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate quiet wakefulness,111,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_3-Cell4078-FR_quietwakefulness.jpeg,10516,figure,4078111461310516,"""4078111461310516"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate quiet wakefulness,111,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_4-Cell4078-FR_quietwakefulness.jpeg,10517,figure,4078111461310517,"""4078111461310517"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4078,firing rate quiet wakefulness,111,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_5-Cell4078-FR_quietwakefulness.jpeg,10518,figure,4078111461310518,"""4078111461310518"""
"Lapray D, Lasztoczi B, Lagler M, Viney TJ, Katona L, Valenti O, Hartwich K, Borhegyi Z, Somogyi P, Klausberger T",Behavior-dependent specialization of identified hippocampal interneurons,Nature Neuroscience,2012,22864613,4081,run/stop ratio,109,Lapray-Klausberger-2012-1265-v15-n9-NatNeurosci-Fig5b_1-Cell4081-run-stop_ratio.jpeg,10502,figure,4081109461310502,"""4081109461310502"""
