Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Neurite,Neurite_ID,Name of file containing figure,Reference_ID
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2008,CA3:SLM:A,19,Hajos-Freund-2004-9127-JNeurosci-Fig5C-Cell2008-CA3(SLM)-A.png,800158
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2008,CA3:SLM:D,20,Hajos-Freund-2004-9127-JNeurosci-Fig5C-Cell2008-CA3(SLM)-D.png,800158
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2008,CA3:SO:D,32,Hajos-Freund-2004-9127-JNeurosci-Fig5C-Cell2008-CA3(SO)-D.png,800158
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2008,CA3:SP:D,29,Hajos-Freund-2004-9127-JNeurosci-Fig5C-Cell2008-CA3(SP)-D.png,800158
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2008,CA3:SR:A,22,Hajos-Freund-2004-9127-JNeurosci-Fig5C-Cell2008-CA3(SR)-A.png,800158
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2008,CA3:SR:D,23,Hajos-Freund-2004-9127-JNeurosci-Fig5C-Cell2008-CA3(SR)-D.png,800158
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2008,Original,97,Hajos-Freund-2004-9127-JNeurosci-Fig5C-Cell2008.png,800158
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA1:SR:A,55,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA1(SR)-A.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:All:A,16,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA3(All)-A.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:All:D,17,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA3(All)-D.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SL:A,25,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA3(SL)-A.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SO:A,31,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA3(SO)-A.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SO:D,32,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA3(SO)-D.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SP:A,28,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA3(SP)-A.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SR:A,22,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021-CA3(SR)-A.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,Original,97,Hajos-Freund-2004-9127-JNeurosci-Fig6A1-Cell2021.png,800118
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:All:A,16,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021-CA3(All)-A.png,800120
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:All:D,17,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021-CA3(All)-D.png,800120
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SL:A,25,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021-CA3(SL)-A.png,800120
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SO:A,31,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021-CA3(SO)-A.png,800120
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SO:D,32,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021-CA3(SO)-D.png,800120
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SP:A,28,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021-CA3(SP)-A.png,800120
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,CA3:SR:A,22,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021-CA3(SR)-A.png,800120
"Hajos N, Palhalmi J, Mann EO, Nemeth B, Paulsen O, Freund TF",Spike timing of distinct types of GABAergic interneuron during hippocampal gamma oscillations in vitro,J Neurosci,2004,15483131,2021,Original,97,Hajos-Freund-2004-9127-JNeurosci-Fig6A2-Cell2021.png,800120
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:All:A,16,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(All)-A.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:All:D,17,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(All)-D.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SL:A,25,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SL)-A.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SL:D,26,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SL)-D.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SO:A,31,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SO)-A.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SO:D,32,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SO)-D.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SP:A,28,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SP)-A.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SP:D,29,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SP)-D.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SR:A,22,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SR)-A.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,CA3:SR:D,23,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004-CA3(SR)-D.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2004,Original,97,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2004.png,800102
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:All:A,16,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(All)-A.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:All:D,17,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(All)-D.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:SL:A,25,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(SL)-A.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:SLM:A,19,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(SLM)-A.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:SO:A,31,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(SO)-A.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:SO:D,32,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(SO)-D.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:SP:A,28,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(SP)-A.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,CA3:SR:A,22,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009-CA3(SR)-A.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2009,Original,97,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2009.png,800150
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2022,CA3:All:A,16,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2022-CA3(All)-A.png,800160
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2022,CA3:All:D,17,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2022-CA3(All)-D.png,800160
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2022,CA3:SO:A,31,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2022-CA3(SO)-A.png,800160
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2022,CA3:SO:D,32,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2022-CA3(SO)-D.png,800160
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2022,CA3:SP:A,28,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2022-CA3(SP)-A.png,800160
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2022,Original,97,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2022.png,800160
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:All:A,16,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(All)-A.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:All:D,17,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(All)-D.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SL:A,25,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SL)-A.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SL:D,26,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SL)-D.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SLM:D,20,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SLM)-D.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SO:A,31,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SO)-A.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SO:D,32,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SO)-D.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SP:A,28,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SP)-A.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SP:D,29,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SP)-D.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,CA3:SR:D,23,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028-CA3(SR)-D.png,800108
"Hajos N, Karlocai MR, Nemeth B, Ulbert I, Monyer H, Szabo G, Erdelyi F, Freund TF, Gulyas AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2028,Original,97,Hajos-Gulyas-2013-11677-JNeurosci-Fig2A-Cell2028.png,800108
